Date,Open,High,Low,Close,Adj Close,Volume
"Dec 17, 1996",623.71,624.52,623.13,623.81,623.79,1634700.00
"Dec 16, 1996",624.65,625.73,621.84,623.62,623.59,1155500.00
"Dec 13, 1996",627.48,628.00,623.16,624.46,624.43,4439200.00
"Dec 12, 1996",626.82,630.70,625.93,627.91,627.88,2207800.00
"Dec 11, 1996",624.44,632.64,624.44,626.57,626.55,5795400.00
"Dec 10, 1996",632.85,632.85,625.54,626.69,626.66,1905100.00
"Dec 9, 1996",628.12,634.58,628.12,634.58,634.55,1621600.00
"Dec 6, 1996",638.05,638.56,617.16,628.12,628.10,3382700.00
"Dec 5, 1996",626.55,634.41,626.27,634.30,634.27,2206300.00
"Dec 4, 1996",620.82,626.27,620.75,626.27,626.24,1538600.00
"Dec 3, 1996",616.17,620.82,615.68,620.82,620.79,2444500.00
"Dec 2, 1996",613.01,616.17,612.75,616.17,616.14,995.10
"Nov 29, 1996",611.46,613.83,610.69,613.01,612.10,1144400.00
"Nov 28, 1996",620.27,620.27,610.56,611.50,611.48,1375500.00
"Nov 27, 1996",626.24,626.69,618.83,620.27,620.25,2003900.00
"Nov 26, 1996",628.24,631.90,624.47,626.22,626.20,2670400.00
"Nov 25, 1996",612.87,628.24,612.87,628.24,628.21,4819300.00
"Nov 22, 1996",601.79,614.52,601.79,612.87,612.85,4620400.00
"Nov 21, 1996",607.08,607.08,601.71,602.10,602.97,1563000.00
"Nov 20, 1996",615.63,615.63,606.04,606.77,606.74,1569100.00
"Nov 19, 1996",620.87,620.96,613.38,615.21,615.18,1937400.00
"Nov 18, 1996",616.93,621.90,616.62,620.87,620.85,1755900.00
"Nov 15, 1996",600.92,616.92,600.92,616.90,616.88,1582600.00
"Nov 14, 1996",595.39,601.31,595.03,600.92,600.90,1264000.00
"Nov 13, 1996",597.37,597.51,591.91,595.49,595.47,1359200.00
"Nov 12, 1996",601.13,601.75,596.08,597.05,597.03,1111800.00
"Nov 11, 1996",602.03,604.17,600.09,601.13,601.11,1334200.00
"Nov 8, 1996",594.59,602.66,594.59,602.02,602.00,1352500.00
"Nov 7, 1996",587.35,598.07,587.35,594.59,594.57,1724600.00
"Nov 6, 1996",583.88,588.46,583.88,587.34,587.32,1114100.00
"Nov 5, 1996",578.32,584.14,578.22,583.88,583.86,860.90
"Nov 4, 1996",570.67,578.31,570.62,578.31,578.29,753.50
"Nov 1, 1996",568.03,570.67,567.88,570.67,570.65,788.10
"Oct 31, 1996",568.87,570.26,567.54,568.03,568.01,1031500.00
"Oct 30, 1996",567.94,568.10,566.97,568.87,568.85,846.10
"Oct 29, 1996",567.27,567.84,565.36,567.76,567.74,857.00
"Oct 28, 1996",571.34,571.91,565.40,567.27,567.25,872.60
"Oct 25, 1996",575.94,576.08,569.89,571.34,571.31,917.60
"Oct 24, 1996",575.40,576.85,574.54,575.90,575.87,1458200.00
"Oct 23, 1996",573.31,576.44,571.82,575.40,575.38,1469000.00
"Oct 22, 1996",572.50,573.68,569.48,571.82,571.79,832.60
"Oct 21, 1996",570.20,572.76,569.45,572.47,572.45,879.60
"Oct 18, 1996",569.12,572.35,569.12,570.20,570.18,1382600.00
"Oct 17, 1996",565.79,569.12,565.47,569.12,569.10,1182400.00
"Oct 16, 1996",568.59,568.75,564.41,565.79,565.77,898.40
"Oct 15, 1996",570.99,571.48,567.55,568.59,568.57,835.80
"Oct 14, 1996",571.23,572.43,569.13,570.99,570.96,1144100.00
"Oct 11, 1996",567.94,571.29,567.94,571.23,571.21,1231200.00
"Oct 10, 1996",566.32,569.05,565.90,567.94,567.92,1012700.00
"Oct 9, 1996",574.79,575.12,563.31,566.32,566.30,914.30
"Oct 8, 1996",586.31,586.31,573.11,574.79,574.77,1044100.00
"Oct 7, 1996",588.35,591.89,585.36,586.31,586.29,1126100.00
"Oct 4, 1996",590.20,590.55,586.23,588.35,588.33,1369600.00
"Oct 3, 1996",590.05,592.64,588.81,589.80,589.78,1783400.00
"Oct 2, 1996",580.57,589.31,580.57,589.31,589.28,4430800.00
"Oct 1, 1996",574.30,581.33,573.45,580.21,580.19,1704000.00
"Sep 30, 1996",573.33,574.71,572.59,573.95,573.93,988.60
"Sep 27, 1996",572.75,573.82,570.62,573.30,573.28,1622100.00
"Sep 26, 1996",572.29,574.50,569.53,571.26,571.24,1672300.00
"Sep 25, 1996",569.77,572.29,569.61,572.29,572.26,1969100.00
"Sep 24, 1996",570.27,570.63,566.80,569.78,569.75,2235000.00
"Sep 23, 1996",569.07,570.17,567.24,570.17,570.14,958.40
"Sep 20, 1996",565.63,568.10,565.63,568.10,568.98,1145200.00
"Sep 19, 1996",559.98,565.56,559.42,565.56,565.54,1439600.00
"Sep 18, 1996",561.95,562.46,555.80,559.71,559.69,946.90
"Sep 17, 1996",554.40,561.95,554.40,561.95,561.93,1272600.00
"Sep 16, 1996",550.77,556.08,550.77,554.40,554.38,1141500.00
"Sep 13, 1996",546.88,549.04,546.27,549.04,549.01,1571000.00
"Sep 12, 1996",542.73,546.46,542.69,546.46,546.44,1144700.00
"Sep 11, 1996",545.51,546.27,540.99,542.73,542.71,1252200.00
"Sep 10, 1996",542.71,545.28,542.52,545.11,545.09,1167300.00
"Sep 9, 1996",543.76,544.10,540.36,542.52,542.50,1046200.00
"Sep 6, 1996",543.03,543.76,541.95,543.76,543.74,977.80
"Sep 5, 1996",546.20,547.50,541.58,543.03,543.01,1210400.00
"Sep 4, 1996",540.87,546.00,540.87,546.00,545.99,1347000.00
"Sep 3, 1996",545.05,545.38,536.41,540.54,540.52,997.70
"Sep 2, 1996",547.62,550.32,543.84,545.02,545.00,939.40
"Aug 30, 1996",550.03,550.16,546.56,547.62,547.59,1040900.00
"Aug 29, 1996",548.46,550.03,547.02,550.03,550.01,976.30
"Aug 28, 1996",549.52,550.49,547.22,548.42,548.40,1100100.00
"Aug 27, 1996",552.83,552.92,548.28,549.52,549.50,921.10
"Aug 26, 1996",549.40,552.75,549.40,552.75,552.73,1464800.00
"Aug 23, 1996",544.78,549.21,544.78,549.21,549.19,1948500.00
"Aug 22, 1996",542.20,544.28,542.07,544.28,544.26,1114200.00
"Aug 21, 1996",539.61,542.79,539.61,542.20,542.18,1100800.00
"Aug 20, 1996",537.17,539.61,537.17,539.61,539.58,1120900.00
"Aug 19, 1996",536.74,539.61,536.15,537.08,537.06,968.00
"Aug 16, 1996",532.61,536.74,531.97,536.74,536.72,1956700.00
"Aug 15, 1996",535.85,536.22,530.90,532.41,532.39,933.50
"Aug 14, 1996",537.65,537.65,534.16,535.91,535.89,780.00
"Aug 13, 1996",543.97,544.15,536.54,537.51,537.49,760.20
"Aug 12, 1996",547.72,547.81,542.89,543.96,543.93,772.40
"Aug 9, 1996",547.30,547.72,545.45,547.72,547.70,859.90
"Aug 8, 1996",554.18,555.17,546.58,548.18,548.16,1314600.00
"Aug 7, 1996",554.73,556.11,552.00,553.95,553.93,1370200.00
"Aug 6, 1996",563.01,563.07,553.50,554.80,554.78,1322400.00
"Aug 5, 1996",560.97,568.78,560.97,562.84,562.82,932.00
"Aug 2, 1996",549.03,561.95,548.95,560.97,560.95,1208200.00
"Aug 1, 1996",536.12,549.29,536.03,548.95,548.92,1132000.00
"Jul 31, 1996",533.26,537.98,533.26,536.03,536.01,1025700.00
"Jul 30, 1996",541.09,543.19,531.27,533.48,533.46,1332000.00
"Jul 29, 1996",561.32,561.32,527.78,540.75,540.73,1750800.00
"Jul 26, 1996",568.73,569.37,560.12,561.31,561.29,978.00
"Jul 25, 1996",572.12,572.72,568.45,568.45,568.42,1924200.00
"Jul 24, 1996",578.18,579.19,571.07,571.74,571.71,1932700.00
"Jul 23, 1996",579.78,579.89,575.03,578.18,578.16,1525800.00
"Jul 22, 1996",580.33,582.92,578.11,579.77,579.75,1577100.00
"Jul 19, 1996",576.49,581.14,576.49,580.07,580.05,1473000.00
"Jul 18, 1996",576.27,579.32,575.78,576.33,576.31,1216100.00
"Jul 17, 1996",573.33,577.83,573.33,576.27,576.24,1387200.00
"Jul 16, 1996",578.81,578.81,571.91,573.33,573.30,988.00
"Jul 15, 1996",579.20,579.40,577.00,579.01,578.10,866.70
"Jul 12, 1996",579.70,579.96,578.24,579.96,579.93,746.10
"Jul 11, 1996",577.97,581.40,577.97,579.70,579.68,1208800.00
"Jul 10, 1996",574.90,579.52,574.90,577.97,577.94,1041300.00
"Jul 9, 1996",573.84,579.61,573.84,574.90,574.88,1016900.00
"Jul 8, 1996",575.04,575.04,566.87,573.84,573.82,705.30
"Jul 5, 1996",588.62,588.96,572.44,575.05,575.03,1272800.00
"Jul 4, 1996",594.07,595.29,584.50,588.62,588.59,1193300.00
"Jul 3, 1996",594.41,595.02,593.36,594.07,594.05,1416100.00
"Jul 2, 1996",596.27,596.33,592.69,594.41,594.38,839.70
"Jul 1, 1996",594.47,597.42,594.31,596.28,596.26,940.80
"Jun 28, 1996",592.38,594.26,591.59,594.26,594.24,2350000.00
"Jun 27, 1996",592.79,594.36,588.69,592.04,592.01,1419900.00
"Jun 26, 1996",584.21,596.62,584.21,592.79,592.77,816.70
"Jun 25, 1996",578.78,586.53,578.78,584.21,584.18,767.70
"Jun 24, 1996",572.99,578.78,572.99,578.78,578.76,985.60
"Jun 21, 1996",580.51,580.51,569.54,572.86,572.84,668.50
"Jun 20, 1996",583.17,583.10,577.19,580.68,580.66,719.80
"Jun 19, 1996",588.23,588.43,581.23,583.17,583.15,684.20
"Jun 18, 1996",590.85,591.52,584.68,588.23,588.21,821.60
"Jun 17, 1996",592.33,596.06,589.07,590.74,590.72,666.60
"Jun 14, 1996",581.63,592.52,577.90,592.36,592.34,954.90
"Jun 13, 1996",595.37,596.10,579.70,581.53,581.50,871.90
"Jun 12, 1996",608.53,608.62,596.06,596.10,596.07,913.70
"Jun 11, 1996",611.65,613.32,606.53,608.53,608.50,661.10
"Jun 10, 1996",612.78,613.47,609.02,611.70,611.68,455.10
"Jun 7, 1996",613.24,613.97,610.58,612.78,612.75,670.50
"Jun 6, 1996",616.10,617.96,612.59,613.22,613.20,659.10
"Jun 5, 1996",615.98,616.99,612.05,616.08,616.05,1180100.00
"Jun 4, 1996",624.57,625.16,614.43,615.93,615.91,803.80
"Jun 3, 1996",617.43,629.87,617.43,624.48,624.45,661.30
"May 31, 1996",617.33,618.29,616.73,617.47,617.44,570.40
"May 30, 1996",622.55,622.92,616.71,617.24,617.22,770.90
"May 29, 1996",621.24,622.48,620.09,622.48,622.46,806.30
"May 28, 1996",620.69,621.99,619.22,620.10,620.97,1009800.00
"May 27, 1996",618.06,620.90,618.06,620.68,620.65,508.70
"May 24, 1996",617.32,618.31,616.05,618.06,618.04,939.40
"May 23, 1996",616.39,618.49,615.78,617.32,617.30,727.50
"May 22, 1996",618.06,619.07,616.04,616.39,616.37,718.70
"May 21, 1996",616.89,617.29,613.34,617.29,617.27,614.30
"May 20, 1996",621.40,621.72,616.18,617.70,617.68,438.60
"May 17, 1996",619.93,621.82,619.03,621.40,621.37,1133600.00
"May 15, 1996",618.02,620.96,616.94,619.85,619.82,660.90
"May 14, 1996",621.49,621.58,618.02,618.02,618.00,691.00
"May 13, 1996",619.31,625.64,619.17,621.49,621.47,598.90
"May 10, 1996",620.27,620.74,618.33,619.28,619.26,655.30
"May 9, 1996",615.53,621.02,615.21,620.27,620.25,1174800.00
"May 8, 1996",613.85,617.48,613.58,615.53,615.50,1155300.00
"May 7, 1996",599.77,613.85,599.77,613.85,613.83,1323800.00
"May 6, 1996",608.12,608.12,598.40,599.68,599.66,984.40
"May 3, 1996",618.21,618.21,605.10,608.12,608.10,712.20
"May 2, 1996",629.56,629.65,621.92,622.87,622.85,873.00
"May 1, 1996",624.01,629.47,624.01,629.47,629.45,596.50
"Apr 30, 1996",625.33,627.02,622.90,623.92,623.89,557.10
"Apr 29, 1996",628.29,628.29,622.82,625.33,625.30,491.90
"Apr 26, 1996",625.38,628.24,624.55,628.24,628.22,1299900.00
"Apr 25, 1996",630.22,630.85,624.17,625.38,625.36,1636700.00
"Apr 24, 1996",627.85,630.59,627.45,630.22,630.19,1255000.00
"Apr 23, 1996",628.52,631.41,627.44,627.84,627.81,1546000.00
"Apr 22, 1996",624.53,628.39,624.53,628.39,628.36,1422800.00
"Apr 19, 1996",621.02,624.53,621.02,624.53,624.51,1179400.00
"Apr 18, 1996",622.57,622.57,620.51,620.98,620.96,904.20
"Apr 17, 1996",619.26,625.28,619.26,624.17,624.15,1313200.00
"Apr 16, 1996",612.92,621.08,612.92,619.26,619.24,1327800.00
"Apr 15, 1996",607.10,613.00,607.10,613.00,612.98,900.80
"Apr 12, 1996",605.34,607.05,604.32,607.05,607.03,975.20
"Apr 11, 1996",604.94,606.47,602.47,605.34,605.31,1190600.00
"Apr 10, 1996",597.35,604.10,597.35,603.95,603.92,1427800.00
"Apr 9, 1996",597.65,597.93,594.93,597.35,597.33,1118500.00
"Apr 8, 1996",605.09,606.24,597.59,597.65,597.63,640.80
"Apr 4, 1996",595.06,605.09,595.06,605.09,605.06,1008600.00
"Apr 3, 1996",589.91,595.88,589.91,595.06,595.04,1172800.00
"Apr 2, 1996",587.68,590.12,587.48,588.27,588.25,1046200.00
"Apr 1, 1996",585.70,588.85,585.70,587.61,587.58,1018500.00
"Mar 28, 1996",587.22,587.69,584.20,585.72,585.69,2211800.00
"Mar 27, 1996",585.94,588.93,585.41,587.07,587.04,1013600.00
"Mar 26, 1996",586.01,587.73,585.19,585.89,585.87,677.30
"Mar 25, 1996",586.02,587.21,584.31,585.94,585.91,721.00
"Mar 22, 1996",585.99,587.01,584.07,586.02,586.00,794.60
"Mar 20, 1996",587.33,587.37,582.98,585.99,585.97,1075400.00
"Mar 19, 1996",578.92,587.35,578.92,587.35,587.32,958.60
"Mar 18, 1996",578.40,578.86,575.98,578.86,578.84,657.00
"Mar 15, 1996",572.29,576.93,572.29,576.80,576.78,961.70
"Mar 14, 1996",560.18,570.40,560.18,569.92,569.89,928.10
"Mar 13, 1996",560.80,561.57,557.88,560.13,560.11,599.80
"Mar 12, 1996",546.96,565.37,546.96,560.87,560.85,812.70
"Mar 11, 1996",568.03,568.03,541.10,544.54,544.52,664.20
"Mar 8, 1996",581.53,581.54,565.96,568.10,568.08,876.70
"Mar 7, 1996",588.01,588.58,581.22,581.54,581.52,975.30
"Mar 6, 1996",591.88,591.88,586.52,587.88,587.86,733.30
"Mar 5, 1996",592.03,593.58,588.23,591.48,591.46,834.10
"Mar 4, 1996",589.11,593.00,589.11,592.05,592.02,715.00
"Mar 1, 1996",585.21,589.11,580.24,589.11,589.09,609.50
"Feb 29, 1996",595.28,595.40,584.90,585.21,585.19,971.10
"Feb 28, 1996",597.52,601.98,593.69,595.28,595.25,739.50
"Feb 27, 1996",594.21,599.59,592.91,597.36,597.34,802.70
"Feb 26, 1996",593.13,595.10,589.27,594.21,594.18,906.20
"Feb 16, 1996",589.29,595.53,589.29,595.53,595.50,874.40
"Feb 15, 1996",590.26,593.62,588.71,590.78,590.75,664.00
"Feb 14, 1996",585.61,590.32,585.61,590.20,590.18,940.50
"Feb 13, 1996",578.26,585.56,578.26,584.83,584.81,674.10
"Feb 12, 1996",581.00,581.01,575.93,577.47,577.45,974.70
"Feb 9, 1996",592.66,593.04,576.41,581.01,580.10,880.20
"Feb 8, 1996",591.36,592.66,590.40,592.66,592.64,822.60
"Feb 7, 1996",592.82,596.55,589.77,591.36,591.34,823.50
"Feb 6, 1996",591.93,595.75,590.65,592.93,592.91,1212200.00
"Feb 5, 1996",587.53,591.14,587.53,591.14,591.12,1505600.00
"Feb 2, 1996",583.62,587.57,583.62,587.57,587.55,1280300.00
"Feb 1, 1996",579.11,586.45,579.11,581.06,581.04,1396400.00
"Jan 31, 1996",569.17,579.75,569.17,578.56,578.54,1217100.00
"Jan 30, 1996",565.85,569.17,563.59,569.17,569.15,905.80
"Jan 29, 1996",566.74,570.07,564.55,565.79,565.77,504.00
"Jan 26, 1996",570.05,570.46,566.44,566.87,566.85,814.60
"Jan 25, 1996",569.97,572.92,569.75,570.13,570.11,1524300.00
"Jan 24, 1996",574.53,575.27,569.17,569.97,569.95,1218300.00
"Jan 23, 1996",571.39,574.72,571.39,574.30,574.28,838.80
"Jan 22, 1996",562.35,573.96,562.35,571.32,571.30,659.70
"Jan 19, 1996",557.72,563.52,557.72,562.35,562.33,606.10
"Jan 18, 1996",557.02,560.04,557.00,557.72,557.70,539.90
"Jan 17, 1996",558.47,559.64,556.32,557.01,556.10,546.50
"Jan 16, 1996",565.48,566.41,555.87,558.43,558.41,828.40
"Jan 15, 1996",551.79,563.91,551.79,563.91,563.89,891.50
"Jan 12, 1996",536.30,551.15,536.30,550.10,550.98,950.60
"Jan 11, 1996",527.05,533.79,526.37,533.79,533.77,551.00
"Jan 10, 1996",526.30,528.65,526.30,528.65,528.63,848.30
"Jan 9, 1996",533.10,534.37,529.76,530.82,530.80,520.80
"Jan 8, 1996",533.28,535.13,531.99,533.10,533.08,443.40
"Jan 5, 1996",532.81,534.24,527.30,533.28,533.26,451.70
"Jan 4, 1996",519.85,533.26,519.85,532.81,532.79,708.80
"Jan 3, 1996",512.48,520.91,512.48,519.85,519.83,467.80
"Jan 2, 1996",513.86,513.99,510.67,512.48,512.46,196.10
"Dec 28, 1995",512.88,513.86,510.57,513.86,513.84,2595700.00
"Dec 27, 1995",515.66,516.24,511.46,512.88,512.86,438.20
"Dec 26, 1995",512.82,515.66,512.71,515.66,515.64,212.60
"Dec 22, 1995",506.58,513.29,506.58,512.80,512.78,622.80
"Dec 21, 1995",492.06,505.15,492.06,504.99,504.97,840.00
"Dec 19, 1995",492.61,493.41,488.91,491.75,491.73,715.30
"Dec 18, 1995",492.33,493.95,492.05,493.41,493.39,362.80
"Dec 15, 1995",489.97,492.33,489.67,492.33,492.31,346.60
"Dec 14, 1995",491.64,491.66,488.47,489.97,489.95,505.60
"Dec 13, 1995",496.99,496.99,488.42,491.63,491.61,670.80
"Dec 12, 1995",500.00,500.01,494.90,496.99,496.97,333.50
"Dec 11, 1995",506.92,507.95,497.23,500.00,499.99,509.80
"Dec 8, 1995",502.63,510.44,502.63,506.12,506.10,739.20
"Dec 7, 1995",496.23,503.35,496.23,502.63,502.61,807.40
"Dec 6, 1995",496.79,496.99,494.76,496.23,496.21,673.00
"Dec 5, 1995",493.93,500.00,493.93,496.79,496.77,1070000.00
"Dec 4, 1995",487.52,493.93,487.52,493.93,493.91,808.30
"Dec 1, 1995",481.74,490.44,481.74,486.73,486.71,884.60
"Nov 30, 1995",478.64,482.48,478.64,481.74,481.72,593.30
"Nov 29, 1995",473.78,478.64,472.76,478.64,478.62,542.50
"Nov 28, 1995",472.94,475.94,471.86,473.78,473.76,549.20
"Nov 27, 1995",470.08,472.94,469.47,472.94,472.92,446.90
"Nov 24, 1995",469.62,471.08,467.12,468.94,468.92,455.50
"Nov 23, 1995",458.76,469.62,458.76,469.62,469.59,891.50
"Nov 22, 1995",454.16,459.42,454.16,458.76,458.74,703.10
"Nov 21, 1995",453.13,454.05,450.91,454.05,454.03,606.40
"Nov 20, 1995",456.34,456.34,450.95,453.13,453.11,548.70
"Nov 17, 1995",459.91,460.27,455.50,456.34,456.32,916.20
"Nov 16, 1995",460.82,461.61,458.09,459.91,459.89,1057800.00
"Nov 15, 1995",469.29,469.46,459.19,460.82,460.80,1106300.00
"Nov 14, 1995",467.35,471.64,466.08,469.29,469.27,2117000.00
"Nov 13, 1995",474.59,474.61,465.92,467.35,467.33,370.10
"Nov 10, 1995",481.41,481.59,468.26,474.59,474.57,496.90
"Nov 9, 1995",487.46,487.78,480.92,481.41,481.39,488.70
"Nov 8, 1995",489.92,490.27,486.37,487.46,487.44,670.10
"Nov 7, 1995",489.02,490.65,488.71,489.92,489.90,340.20
"Nov 6, 1995",488.32,489.94,488.11,489.02,489.00,305.00
"Nov 3, 1995",486.48,488.32,486.48,488.32,488.30,282.40
"Nov 2, 1995",488.01,488.38,484.76,486.48,486.46,370.90
"Nov 1, 1995",488.50,488.91,486.81,487.10,487.98,258.60
"Oct 31, 1995",490.82,490.83,487.17,488.45,488.43,615.80
"Oct 30, 1995",494.47,494.49,489.99,490.82,490.80,278.00
"Oct 27, 1995",497.15,497.34,493.14,494.47,494.45,274.70
"Oct 26, 1995",497.18,497.51,496.29,497.15,497.13,375.50
"Oct 25, 1995",497.82,498.14,496.61,497.18,497.16,328.60
"Oct 24, 1995",498.97,499.01,496.69,498.02,498.00,405.60
"Oct 23, 1995",500.44,500.76,497.96,498.97,498.95,309.50
"Oct 20, 1995",501.63,502.41,499.21,500.44,500.42,685.00
"Oct 19, 1995",501.63,501.63,501.63,501.63,501.61,733.60
"Oct 18, 1995",499.25,500.18,497.63,499.48,499.46,408.90
"Oct 17, 1995",496.01,499.25,496.01,499.25,499.23,373.30
"Oct 16, 1995",496.56,496.89,495.35,496.01,495.10,496.40
"Oct 13, 1995",495.42,496.56,495.16,496.56,496.54,485.10
"Oct 12, 1995",496.28,496.44,494.01,495.42,495.40,548.70
"Oct 11, 1995",495.10,496.87,494.94,496.28,496.26,253.50
"Oct 10, 1995",496.74,497.18,494.69,495.10,495.98,253.40
"Oct 9, 1995",496.29,496.74,494.32,496.74,496.72,262.40
"Oct 6, 1995",495.01,496.39,494.93,496.29,496.27,281.90
"Oct 5, 1995",492.66,495.01,492.66,495.01,494.10,353.10
"Oct 4, 1995",487.97,492.66,487.97,492.66,492.64,360.00
"Oct 3, 1995",490.56,490.70,486.27,487.81,487.79,381.60
"Oct 2, 1995",493.24,493.84,490.20,490.56,490.54,518.00
"Sep 29, 1995",491.95,494.25,490.21,493.24,493.22,610.70
"Sep 28, 1995",490.21,491.95,488.24,491.95,491.93,657.40
"Sep 27, 1995",493.06,493.18,489.59,490.21,490.19,492.40
"Sep 26, 1995",493.54,494.38,491.85,493.06,493.04,397.80
"Sep 25, 1995",492.82,493.55,491.94,493.55,493.53,308.50
"Sep 22, 1995",493.61,494.02,491.52,492.82,492.80,291.00
"Sep 21, 1995",492.96,494.11,492.53,493.61,493.58,354.80
"Sep 20, 1995",493.81,493.81,491.87,492.96,492.94,287.40
"Sep 19, 1995",494.21,494.59,493.11,493.18,493.16,246.00
"Sep 18, 1995",495.32,495.66,493.47,494.21,494.19,262.60
"Sep 15, 1995",495.43,497.45,495.23,495.32,495.30,462.30
"Sep 14, 1995",493.69,495.42,493.48,495.42,495.40,1198900.00
"Sep 13, 1995",488.02,493.69,488.02,493.69,493.67,454.50
"Sep 12, 1995",485.45,488.00,485.12,488.00,487.99,277.00
"Sep 11, 1995",490.00,490.00,481.97,485.44,485.42,337.80
"Sep 8, 1995",491.44,491.68,489.01,490.00,489.99,394.40
"Sep 7, 1995",493.16,493.16,490.59,491.44,491.42,400.60
"Sep 6, 1995",496.68,496.85,492.78,493.15,493.13,334.30
"Sep 5, 1995",500.51,500.54,495.67,496.61,496.58,188.20
"Sep 4, 1995",502.00,502.61,499.82,500.54,500.52,327.20
"Sep 1, 1995",500.58,501.79,500.13,501.79,501.77,307.20
"Aug 31, 1995",506.80,507.10,499.73,500.76,500.74,412.50
"Aug 30, 1995",504.03,506.93,504.03,506.80,506.78,437.40
"Aug 29, 1995",501.18,504.01,501.18,504.01,503.10,443.30
"Aug 28, 1995",500.62,501.17,499.87,501.17,501.15,158.00
"Aug 25, 1995",500.34,501.02,499.93,500.61,500.58,272.20
"Aug 24, 1995",502.10,502.39,498.90,500.34,500.32,244.30
"Aug 23, 1995",499.11,502.07,499.11,502.07,502.05,265.30
"Aug 22, 1995",498.07,500.66,498.07,499.10,499.08,521.70
"Aug 21, 1995",500.57,500.78,493.20,498.03,498.01,286.00
"Aug 18, 1995",510.39,510.47,498.78,500.66,500.64,320.00
"Aug 16, 1995",515.01,515.01,510.39,510.39,510.37,259.20
"Aug 15, 1995",516.01,516.89,513.47,515.01,514.10,465.90
"Aug 14, 1995",519.41,519.53,514.78,515.94,515.92,424.60
"Aug 11, 1995",515.00,519.40,515.00,519.18,519.16,393.20
"Aug 10, 1995",517.54,517.79,513.66,515.00,514.99,470.00
"Aug 8, 1995",515.94,517.44,513.00,513.62,513.59,517.30
"Aug 7, 1995",514.13,516.39,514.13,515.75,515.73,301.70
"Aug 4, 1995",512.58,513.01,508.92,510.13,510.11,363.50
"Aug 3, 1995",513.08,515.58,512.48,512.58,512.56,402.50
"Aug 2, 1995",511.39,513.33,510.87,513.08,513.06,307.30
"Aug 1, 1995",512.10,512.25,507.36,511.41,511.39,578.50
"Jul 31, 1995",512.51,512.56,510.49,512.06,512.04,1211400.00
"Jul 28, 1995",510.78,512.69,510.78,512.51,512.49,248.80
"Jul 27, 1995",510.04,510.74,508.42,510.74,510.72,356.60
"Jul 26, 1995",508.93,509.95,502.39,509.95,509.93,260.30
"Jul 25, 1995",509.55,510.78,507.90,508.95,508.93,299.50
"Jul 24, 1995",511.05,511.93,508.45,509.53,509.51,204.60
"Jul 21, 1995",507.53,512.30,507.43,510.94,510.92,379.50
"Jul 20, 1995",505.35,507.43,502.23,507.43,507.41,509.10
"Jul 19, 1995",509.96,509.96,503.80,504.50,504.48,369.30
"Jul 18, 1995",511.88,512.56,508.99,509.96,509.94,788.90
"Jul 17, 1995",510.79,512.56,510.51,511.88,511.86,2266900.00
"Jul 14, 1995",509.54,509.89,506.89,508.26,508.24,388.80
"Jul 13, 1995",507.23,509.94,507.23,509.54,509.52,692.50
"Jul 12, 1995",507.19,507.63,506.59,507.23,507.21,231.70
"Jul 11, 1995",510.57,510.62,506.14,507.51,507.49,286.00
"Jul 10, 1995",509.27,512.83,509.27,510.49,510.47,717.20
"Jul 7, 1995",499.48,509.14,499.48,509.14,509.12,388.00
"Jul 6, 1995",498.62,501.94,498.61,499.48,499.46,358.10
"Jul 5, 1995",489.59,499.04,489.59,498.59,498.57,366.90
"Jul 4, 1995",492.25,493.76,491.15,493.43,493.41,283.80
"Jul 3, 1995",492.34,492.48,488.47,492.08,492.06,361.00
"Jun 30, 1995",491.49,492.28,490.07,492.28,492.26,394.40
"Jun 29, 1995",489.40,491.85,489.12,491.85,491.83,367.10
"Jun 28, 1995",489.35,489.35,489.35,489.35,489.33,465.40
"Jun 27, 1995",489.98,489.10,487.92,489.65,489.63,545.40
"Jun 26, 1995",491.74,491.76,489.15,489.82,489.80,602.30
"Jun 23, 1995",490.48,492.21,489.56,491.67,491.65,526.20
"Jun 22, 1995",486.38,490.25,486.38,490.25,490.23,361.60
"Jun 21, 1995",487.10,488.14,485.95,486.37,486.35,631.50
"Jun 20, 1995",484.90,487.96,484.90,487.96,487.94,186.70
"Jun 19, 1995",486.75,486.82,483.25,485.40,485.38,114.10
"Jun 16, 1995",487.48,488.04,485.29,486.04,486.02,281.70
"Jun 15, 1995",489.37,489.58,486.77,487.27,487.25,244.90
"Jun 14, 1995",488.33,490.36,488.33,489.32,489.30,228.90
"Jun 13, 1995",487.34,489.07,486.13,488.29,488.27,233.80
"Jun 12, 1995",491.59,491.69,484.30,487.31,487.29,208.20
"Jun 9, 1995",489.14,491.76,489.14,491.76,491.74,365.40
"Jun 8, 1995",495.51,495.69,488.10,489.09,489.07,230.90
"Jun 7, 1995",494.63,496.22,494.06,495.51,495.49,309.10
"Jun 6, 1995",496.62,499.16,491.27,494.69,494.67,497.00
"Jun 5, 1995",497.26,497.26,497.26,497.26,497.24,0.00
"Jun 2, 1995",493.15,493.15,493.15,493.15,493.13,0.00
"Jun 1, 1995",475.33,485.79,475.33,485.79,485.77,592.40
"May 30, 1995",475.28,475.28,475.28,475.28,475.26,0.00
"May 29, 1995",472.77,472.77,472.77,472.77,472.75,0.00
"May 26, 1995",473.70,473.70,473.70,473.70,473.68,0.00
"May 24, 1995",474.84,474.84,474.84,474.84,474.82,0.00
